Survey_Year,Age,Gender,Country,City_Size,Depression_Prevalence,Anxiety_Prevalence,Suicide_Rate,Substance_Use,Loneliness_Score,Overall_Mental_Health_Score,Internet_Usage_Hours_Per_Day,Social_Media_Usage,Screen_Time_Hours_Per_Day,Annual_Income,Education_Level,Employment_Status,Work_Life_Balance_Score,Family_Support_Score,Social_Support_Score,Physical_Activity_Level,Sleep_Quality_Score,Self_Reported_Challenges,Coping_Strategies,Internet_Impact_Description,Work_Stress_Factors,Family_Support_Description,Social_Media_Impact,Sleep_Quality_Factors,Loneliness_Feelings
2003,68,Female,Australia,Rural,0.5779071425018961,0.502523914693815,5.7542548264247575,0.248714273,3.4536307551855643,6.4943178144158065,0.5814978214890236,None,9.311608517089256,68226.43613,Bachelor’s,Student,4,8,4,High,5,lack of motivation,journaling,comparison with others,high expectations,understanding,positive influence,noise,missing companionship
1974,71,Non-binary,Canada,Urban,0.017495547486169105,0.9234361453455983,5.252400245713441,0.617144987,1.9415388374152767,5.14234655283277,0.0,None,0.0,31849.23588,Bachelor’s,Employed,10,4,8,Low,2,burnout,hobbies,excessive screen time,lack of support,close-knit,comparison,irregular schedule,not understood
1952,25,Female,Canada,Suburban,0.9737129016417351,0.2899182359285798,7.036484104116823,0.706777217,4.479837984889495,6.344464544386568,0.0,None,0.0,116151.3339,High School,Unemployed,3,10,10,High,4,fear of missing out,exercise,isolated,high expectations,supportive,information overload,screen time,missing companionship
1958,44,Female,Australia,Suburban,0.4721967027581214,0.33210613004574585,6.446442886336291,0.167041908,5.611925053750104,7.765849037611107,0.0,Rarely,0.0,91441.07636,High School,Employed,3,5,3,Low,2,anxiety,exercise,excessive screen time,low work-life balance,understanding,comparison,screen time,unseen
2023,44,Non-binary,Canada,Suburban,0.3935958952735982,0.6563476943951431,15.615274694555021,0.167619216,5.576638377796777,9.568801255483763,7.706480989471357,None,13.369138053086965,115246.7117,High School,Employed,1,2,3,Moderate,2,anxiety,therapy,informed,deadlines,critical,validation pressure,screen time,missing companionship
1983,51,Female,Australia,Rural,0.39494871367726303,0.7851759548993943,28.50802759804967,0.036671427,4.8302416192856,6.913335432991241,0.0,None,0.0,42672.73823,Bachelor’s,Employed,3,9,8,High,8,overwhelmed,talking to friends,isolated,high expectations,unavailable,connected,social media,isolated
1992,38,Male,Australia,Rural,0.4241508800582665,0.6993107254324912,21.88058874979841,0.736402015,3.9461965209459615,5.16006570585902,1.6021368844996893,None,10.132375035306417,107934.102,Master’s,Employed,4,6,5,High,1,anxiety,meditation,isolated,high expectations,distant,positive influence,noise,missing companionship
2023,47,Male,India,Rural,0.242180718172753,0.7887182825222782,21.486321531111418,0.663804528,4.15444667688905,5.0014405530441595,0.8084667931068097,None,6.009993325760439,100878.9985,High School,Employed,5,3,3,High,7,anxiety,journaling,isolated,deadlines,emotionally supportive,connected,diet,alone
1971,50,Male,United States,Urban,0.3273336257498298,0.5751080392905972,14.622151058421991,0.474630876,3.3926075509738993,7.3887162757257165,0.0,None,0.0,87715.24125,Master’s,Unemployed,3,7,10,Moderate,5,lack of motivation,social media break,connected,low work-life balance,supportive,comparison,overthinking,isolated
2019,45,Non-binary,Australia,Rural,0.9853576097747392,0.8628234827116036,18.344161404480907,0.844170449,6.219174394423096,6.643316919844335,7.318843724813574,None,3.9007570778520355,82502.91861,High School,Student,6,9,1,Low,8,overwhelmed,meditation,connected,long hours,supportive,positive influence,noise,alone
1951,64,Female,United Kingdom,Urban,0.3681680002560942,0.5501067300691639,12.60436741361058,0.805670153,8.648986997370038,4.78347931180887,0.0,None,0.0,51654.96653,PhD,Employed,5,3,3,Low,1,lack of motivation,hobbies,connected,high expectations,supportive,connected,social media,disconnected
2015,50,Male,United States,Suburban,0.526725016473789,0.22934062725120907,17.945943485066625,0.585354364,8.917207417319375,4.022981312317757,5.203889139492245,Daily,5.3372394402726515,101641.0785,PhD,Unemployed,3,2,9,High,7,fear of missing out,talking to friends,informed,deadlines,close-knit,information overload,overthinking,lonely in a crowd
1981,22,Non-binary,United States,Rural,0.8482942659752185,0.5417011064986182,23.666522717868478,0.868271281,9.94352460433544,9.938337790280526,0.0,None,0.0,70151.54615,High School,Employed,6,7,5,Moderate,5,exhaustion,hobbies,comparison with others,lack of support,understanding,distraction,noise,alone
1965,77,Female,United States,Urban,0.5274278111088635,0.7129446851569546,18.96731160633247,0.20584121,1.799364437428241,7.901172888798082,0.0,None,0.0,27089.15759,Bachelor’s,Employed,6,7,10,Moderate,4,fear of missing out,family time,excessive screen time,deadlines,close-knit,comparison,screen time,isolated
1950,78,Non-binary,India,Urban,0.3244534216181676,0.6535753394149114,15.471795980589071,0.111919619,2.9283243613052448,2.8609812833311157,0.0,Daily,0.0,51286.31609,High School,Student,8,4,2,Moderate,7,exhaustion,social media break,supportive community,lack of support,understanding,connected,irregular schedule,disconnected
2021,65,Male,Australia,Rural,0.5237509769185301,0.24301676297073582,26.123051598177426,0.269749612,7.571862743478515,3.629545047167259,9.307273734376876,Rarely,5.867578489239323,113529.7099,High School,Employed,2,9,7,Moderate,2,lack of motivation,family time,isolated,low work-life balance,critical,comparison,overthinking,alone
1997,36,Male,India,Suburban,0.11408631043909745,0.04107822800411853,12.186071994868795,0.057086856,6.80716470096867,9.043198028312194,5.568894094012693,Sometimes,14.960581160468795,105068.0261,Bachelor’s,Unemployed,1,8,2,Moderate,1,fear of missing out,therapy,excessive screen time,long hours,close-knit,negativity,insomnia,unseen
1999,21,Male,Australia,Suburban,0.13000695523276984,0.25248076039059963,17.037173198111503,0.531169528,2.2047914950284793,6.94746269883618,6.269613274380259,Sometimes,13.05461126613549,118190.5698,PhD,Unemployed,4,1,4,Low,1,overwhelmed,hobbies,isolated,deadlines,close-knit,comparison,insomnia,missing companionship
1962,52,Non-binary,India,Suburban,0.6941075322306689,0.9840420712537196,29.453681765955015,0.936605692,6.679162265829715,3.796775535103987,0.0,Rarely,0.0,82799.33826,Master’s,Student,7,1,7,Low,1,stress,therapy,informed,job insecurity,distant,positive influence,work stress,lonely in a crowd
1964,66,Non-binary,India,Urban,0.9174606572597457,0.18446624039044923,29.183040713067243,0.039343541,4.658156733132479,4.2778927306305,0.0,None,0.0,44751.00731,High School,Employed,10,5,4,Low,5,lack of motivation,exercise,isolated,high expectations,unavailable,negativity,overthinking,alone
2002,34,Male,United Kingdom,Urban,0.7256781334885183,0.4643717584908935,5.157115416524806,0.122109914,9.611735365475385,4.410168981776536,8.790760908534796,None,3.2966034104682493,36281.50497,Bachelor’s,Unemployed,3,6,7,High,7,exhaustion,family time,connected,low work-life balance,close-knit,positive influence,irregular schedule,disconnected
1993,61,Non-binary,India,Urban,0.0746132406573572,0.63834579935756,18.30583522330633,0.452199028,8.69718531541115,2.676656769794363,10.511644116501955,None,11.414758008934433,38691.44406,High School,Employed,3,3,7,Moderate,2,burnout,talking to friends,supportive community,deadlines,distant,distraction,diet,unseen
1957,45,Male,Canada,Urban,0.4028956110310057,0.8794731850495422,13.422981471878984,0.933875018,1.659180517910709,5.600518555929202,0.0,None,0.0,21979.56583,Bachelor’s,Employed,5,9,1,High,8,exhaustion,hobbies,overwhelmed by information,high expectations,pressured,negativity,social media,not understood
2023,47,Male,United Kingdom,Suburban,0.0025535882680637334,0.7602586375302076,12.280596743669,0.316156105,1.8099066872784402,7.890135793897303,1.50956682567652,None,6.759988382588515,59068.2111,Master’s,Employed,5,10,6,Moderate,4,burnout,journaling,isolated,deadlines,unavailable,information overload,screen time,disconnected
1995,46,Female,India,Rural,0.5112067433256329,0.908953105560603,19.906304465217012,0.507234809,4.753511248099743,6.076539536552475,9.264664980860589,None,8.408719035987733,39142.76805,Master’s,Student,10,6,9,Low,3,anxiety,social media break,excessive screen time,lack of support,critical,comparison,work stress,missing companionship
2018,63,Non-binary,United States,Urban,0.19320448488185138,0.6043836935784851,16.157608079854608,0.041572859,1.0753404983435275,6.903477546875941,4.467346574893746,Sometimes,2.2956492171219622,61165.54605,PhD,Employed,3,4,2,High,8,fear of missing out,meditation,connected,deadlines,close-knit,connected,insomnia,disconnected
1968,70,Male,Canada,Urban,0.8681466487286567,0.8653188081278098,23.321052038766034,0.148343201,1.849482224025919,6.3584774924556156,0.0,None,0.0,113499.4432,Bachelor’s,Unemployed,9,7,3,Low,2,burnout,talking to friends,overwhelmed by information,job insecurity,emotionally supportive,validation pressure,social media,unseen
1987,23,Male,Canada,Suburban,0.1043350528690824,0.26384299713920945,5.678354759054073,0.986630123,9.39336089977947,1.530058864615281,0.0,None,0.0,63054.02095,Bachelor’s,Employed,4,8,10,Moderate,3,exhaustion,talking to friends,supportive community,deadlines,supportive,comparison,social media,disconnected
1960,52,Non-binary,Canada,Rural,0.0014333986470304039,0.4305648421698647,28.172271164106167,0.965118696,8.131886489607009,2.692540546444005,0.0,Sometimes,0.0,107798.4497,PhD,Unemployed,3,9,5,Moderate,3,anxiety,therapy,overwhelmed by information,deadlines,pressured,comparison,screen time,unseen
1992,77,Female,United Kingdom,Rural,0.4511460431137604,0.8437724743492744,19.18983230319625,0.004939981,7.054380820905124,4.153135931567241,0.6320895345851949,Daily,13.145859888847909,80550.47666,PhD,Employed,2,6,9,Moderate,1,stress,family time,connected,job insecurity,pressured,distraction,diet,alone
1969,58,Female,India,Suburban,0.15543330392573917,0.3255636677778545,22.101667555374366,0.951811785,8.47213509989826,9.003115026506029,0.0,None,0.0,44713.15547,Bachelor’s,Unemployed,10,6,4,Low,6,overwhelmed,hobbies,comparison with others,low work-life balance,critical,information overload,diet,unseen
1969,54,Male,India,Suburban,0.7379863822751617,0.871222144238395,20.114661867795206,0.639119938,3.2504936989674738,4.138231008349045,0.0,None,0.0,55585.47593,PhD,Unemployed,9,8,1,Moderate,2,overwhelmed,hobbies,comparison with others,deadlines,distant,validation pressure,overthinking,unseen
1970,41,Non-binary,United States,Rural,0.919934731781395,0.36311506788833814,29.72829015774076,0.867918295,7.530102663101563,3.9440527450997562,0.0,Rarely,0.0,28391.95358,Master’s,Employed,4,5,4,Low,1,overwhelmed,exercise,overwhelmed by information,job insecurity,pressured,negativity,insomnia,lonely in a crowd
2006,46,Female,United States,Urban,0.04193801430256716,0.36339470372334237,29.657461032409532,0.454739856,6.540104398024966,1.7252798135894873,2.8905537273938253,None,14.02355991180547,53346.25936,High School,Employed,3,3,6,High,2,burnout,exercise,informed,high expectations,unavailable,negativity,diet,unseen
1999,66,Non-binary,Canada,Rural,0.3955821119160967,0.3090329147911445,20.247285875132448,0.515596029,8.637826746416032,9.748713499989746,11.938387573126745,Sometimes,14.403433371226159,87754.09455,Master’s,Unemployed,7,3,5,Moderate,6,stress,social media break,excessive screen time,lack of support,close-knit,negativity,irregular schedule,unseen
2023,63,Non-binary,United States,Suburban,0.9968149760709497,0.5469430836375686,22.099082370577268,0.48884658,3.5441868781162285,8.006947028972444,11.986100485154294,None,11.076792665321529,27211.10929,PhD,Student,8,6,1,Moderate,4,burnout,therapy,excessive screen time,lack of support,close-knit,positive influence,diet,not understood
1975,70,Male,United Kingdom,Urban,0.7326719700006685,0.12906873889871995,20.464246134254388,0.666864258,7.873442177782193,7.893345036479465,0.0,None,0.0,40540.14085,Bachelor’s,Employed,2,2,4,Moderate,6,fear of missing out,talking to friends,overwhelmed by information,deadlines,emotionally supportive,positive influence,social media,alone
1979,48,Female,India,Urban,0.9531876437058071,0.03660265184801925,12.767023098489659,0.139651255,8.673862636553144,4.453349631024197,0.0,Sometimes,0.0,58144.10414,Bachelor’s,Student,7,6,6,High,9,burnout,hobbies,isolated,low work-life balance,critical,connected,screen time,missing companionship
2022,52,Male,Canada,Suburban,0.16408328521615556,0.8974129799709907,9.815338911823405,0.02997359,5.941061872208927,1.7053250853307098,10.339546348626392,Rarely,9.39910816862713,118204.9537,Master’s,Employed,5,6,10,Moderate,8,stress,journaling,isolated,low work-life balance,supportive,validation pressure,irregular schedule,lonely in a crowd
1980,77,Female,United States,Suburban,0.22136855949195355,0.9289382545737919,15.069078795338736,0.307929942,4.724067150914475,3.3716824158063217,0.0,Daily,0.0,98486.1823,Bachelor’s,Employed,5,8,10,Low,1,stress,therapy,excessive screen time,high expectations,distant,negativity,overthinking,not understood
1991,50,Female,United Kingdom,Suburban,0.15481124059682594,0.0761706618919249,22.06892055754028,0.704680763,9.537873187842603,8.676096800949086,7.391259311261346,None,2.5552228675829953,93348.67465,PhD,Employed,3,7,4,Low,8,fear of missing out,social media break,excessive screen time,deadlines,supportive,positive influence,insomnia,isolated
2017,69,Female,United Kingdom,Rural,0.30236903377593827,0.5496975549614926,6.399433857810056,0.201853452,2.5207265429309897,2.622681194308918,10.899052863419222,Sometimes,4.55289915757764,31619.09565,Master’s,Employed,5,8,9,Moderate,9,stress,social media break,comparison with others,lack of support,pressured,connected,overthinking,alone
2010,78,Female,United States,Rural,0.7243840683290519,0.5396821597551812,17.85763017027486,0.673432433,1.3264573880109163,9.048246303563435,5.343748491577266,None,5.302693042943513,98099.58936,Bachelor’s,Student,2,9,5,Moderate,6,exhaustion,therapy,informed,low work-life balance,critical,information overload,social media,alone
2010,38,Female,India,Urban,0.1649466607581882,0.3724306804176174,15.209933185159745,0.969912046,2.6122623741043967,5.821790638361078,3.0654757925715397,Sometimes,13.034830433862497,98526.88115,High School,Employed,4,6,8,High,5,stress,social media break,connected,deadlines,emotionally supportive,connected,irregular schedule,isolated
2019,49,Non-binary,United States,Suburban,0.5242340378832885,0.5689048205046101,18.187121032140467,0.093900716,7.151085695812743,7.430828762024781,11.604539868118014,None,9.168266818495429,80110.26956,High School,Unemployed,6,3,9,High,6,overwhelmed,therapy,isolated,low work-life balance,supportive,positive influence,irregular schedule,missing companionship
2017,40,Male,Canada,Urban,0.26920991911439807,0.4581193457280649,26.505665827288695,0.672602118,8.100513451233553,5.082772555163736,10.322932439162471,None,4.414836632064347,119036.1782,PhD,Unemployed,1,10,10,High,6,exhaustion,meditation,excessive screen time,job insecurity,unavailable,distraction,irregular schedule,unseen
1966,50,Non-binary,United States,Urban,0.8291957791369153,0.4896350142045546,6.190253438926456,0.443750219,7.451448128255047,9.390784344018265,0.0,None,0.0,52525.39059,Bachelor’s,Student,10,3,5,Moderate,9,exhaustion,therapy,comparison with others,low work-life balance,close-knit,distraction,social media,not understood
1968,20,Female,United Kingdom,Urban,0.006592405338939011,0.7553368230872337,24.090601234042545,0.868142254,4.778798985601149,3.1569249861967283,0.0,None,0.0,114127.2448,PhD,Employed,4,1,6,High,4,fear of missing out,family time,supportive community,lack of support,pressured,negativity,social media,disconnected
